Data;Area desmatada;uf;municipio
05/08/2018;0.08;PA;Sao Felix do Xingu
29/08/2019;1.03;MT;Aripuana
03/11/2017;0.09;AC;Brasileia
03/11/2017;0.07;AC;Brasileia
03/11/2017;0.07;AC;Brasileia
03/11/2017;0.07;AC;Brasileia
30/09/2020;0.14;MT;Confresa
02/10/2022;0.35;PA;Jacareacanga
29/08/2019;2.53;MT;Aripuana
30/09/2021;0.27;MT;Claudia
03/11/2017;0.15;AC;Brasileia
25/10/2017;0.09;AC;Epitaciolandia
06/10/2016;0.07;AC;Rio Branco
07/08/2021;2.99;PA;Paragominas
02/10/2022;0.44;PA;Jacareacanga
03/09/2020;0.2;PA;Conceiçao do Araguaia
18/10/2016;0.28;PA;Sao Felix do Xingu
18/08/2019;0.09;PA;Sao Felix do Xingu
29/08/2019;2;MT;Aripuana
03/11/2017;0.07;AC;Brasileia
03/11/2017;0.18;AC;Epitaciolandia
02/10/2022;0.28;PA;Jacareacanga
18/08/2019;0.09;PA;Alenquer
29/08/2019;0.2;MT;Aripuana
30/09/2021;0.21;MT;Claudia
22/11/2017;0.07;AC;Xapuri
22/11/2017;0.1;AC;Xapuri
12/09/2017;0.11;RO;Guajara-Mirim
02/10/2022;0.77;MT;Paranaita
18/10/2016;0.08;PA;Cumaru do Norte
29/08/2019;0.12;MT;Aripuana
30/09/2021;0.33;MT;Ipiranga do Norte
17/09/2018;0.34;MT;Nova Bandeirantes
19/07/2021;0.37;AM;Apui
03/11/2017;0.11;AC;Xapuri
30/09/2020;0.09;PA;Santana do Araguaia
02/10/2022;1.66;MT;Apiacas
03/09/2020;0.26;PA;Rio Maria
18/10/2016;0.79;PA;Sao Felix do Xingu
29/08/2019;0.15;MT;Aripuana
30/09/2021;0.26;MT;Itanhanga
03/11/2017;0.22;AC;Xapuri
02/10/2022;0.72;MT;Apiacas
17/09/2018;0.69;PA;Altamira
03/09/2020;0.39;PA;Floresta do Araguaia
18/08/2019;0.38;PA;Sao Felix do Xingu
29/08/2019;0.11;MT;Aripuana
30/09/2021;0.18;MT;Ipiranga do Norte
03/11/2017;0.26;AC;Epitaciolandia
03/11/2017;0.2;AC;Epitaciolandia
03/11/2017;0.09;AC;Epitaciolandia
03/11/2017;0.11;AC;Xapuri
30/09/2020;0.08;PA;Santana do Araguaia
02/10/2022;0.66;MT;Apiacas
03/11/2017;0.07;AC;Epitaciolandia
29/08/2019;0.08;AM;Humaita
18/10/2016;0.18;PA;Cumaru do Norte
03/09/2020;0.07;PA;Rio Maria
18/08/2019;0.44;PA;Sao Felix do Xingu
30/09/2021;0.16;MT;Itanhanga
03/11/2017;0.01;AC;Xapuri
03/11/2017;0.06;AC;Epitaciolandia
06/10/2017;0.15;RO;Guajara-Mirim
03/11/2017;0.22;AC;Epitaciolandia
02/10/2022;2.34;PA;Jacareacanga
29/08/2019;0.26;AM;Humaita
18/10/2016;0.31;PA;Cumaru do Norte
18/08/2019;0.07;PA;Curua
30/09/2021;0.21;MT;Itanhanga
25/10/2017;0.19;AC;Epitaciolandia
03/11/2017;0.06;AC;Brasileia
14/05/2018;0.04;AC;Xapuri
30/09/2020;0.26;PA;Bannach
14/05/2018;0.07;AC;Rio Branco
02/10/2022;0.06;MT;Alta Floresta
18/10/2016;0.07;PA;Santa Maria das Barreiras
29/08/2019;0.09;MT;Aripuana
30/09/2021;2.45;MT;Itanhanga
03/11/2017;0.1;AC;Epitaciolandia
17/04/2018;0.14;AM;Novo Aripuana
03/11/2017;0.07;AC;Brasileia
28/09/2016;0.11;PA;Medicilandia
18/08/2019;0.18;PA;Sao Felix do Xingu
29/08/2019;0.09;MT;Aripuana
30/09/2021;0.79;MT;Itanhanga
21/08/2018;5.36;MT;Uniao do Sul
03/11/2017;0.07;AC;Brasileia
03/11/2017;0.08;AC;Brasileia
03/11/2017;0.07;AC;Brasileia
03/11/2017;0.06;AC;Brasileia
17/08/2022;0.07;PA;Uruara
02/10/2022;0.14;PA;Jacareacanga
18/10/2016;0.72;PA;Cumaru do Norte
30/09/2021;1.48;MT;Itanhanga
21/08/2018;4.14;MT;Uniao do Sul
22/11/2017;0.09;AC;Assis Brasil
22/11/2017;0.11;AC;Brasileia
22/11/2017;0.07;AC;Brasileia
05/08/2020;0.08;PA;Pacaja
02/10/2022;0.62;MT;Paranaita
18/08/2019;0.32;PA;Curua
18/10/2016;0.28;PA;Sao Felix do Xingu
29/08/2019;0.38;MT;Aripuana
30/09/2021;0.22;MT;Itanhanga
17/09/2018;1.8;MT;Peixoto de Azevedo
24/05/2018;0.07;AC;Brasileia
22/11/2017;0.13;AC;Brasileia
12/09/2017;0.11;RO;Guajara-Mirim
25/10/2017;0.08;AC;Epitaciolandia
02/10/2022;0.36;MT;Paranaita
16/10/2017;0.31;RO;Sao Miguel do Guapore
18/08/2019;0.09;PA;Alenquer
21/08/2018;0.25;PA;Novo Progresso
18/10/2016;1.35;PA;Sao Felix do Xingu
29/08/2019;2;MT;Aripuana
30/09/2021;0.24;MT;Claudia
16/10/2017;0.47;RO;Sao Miguel do Guapore
03/11/2017;0.17;AC;Epitaciolandia
04/11/2017;1.85;RO;Sao Francisco do Guapore
04/11/2017;0.6;RO;Sao Francisco do Guapore
24/05/2018;0.07;AC;Assis Brasil
24/05/2018;0.08;AC;Assis Brasil
02/10/2022;1.18;MT;Paranaita
13/10/2018;0.07;PA;Cumaru do Norte
18/08/2019;0.07;PA;Sao Felix do Xingu
30/09/2021;6.11;MT;Itanhanga
03/11/2017;0.13;AC;Xapuri
02/10/2022;0.67;MT;Paranaita
18/10/2016;0.14;PA;Santa Maria das Barreiras
03/09/2020;0.29;TO;Santa Fe do Araguaia
30/09/2021;1.5;MT;Nova Maringa
01/10/2020;0.08;RO;Pimenta Bueno
23/04/2018;0.08;AC;Tarauaca
02/10/2022;0.35;MT;Paranaita
29/08/2019;0.36;MT;Aripuana
30/09/2021;0.11;MT;Nova Maringa
11/09/2018;1.17;MT;Uniao do Sul
17/09/2018;1.39;MT;Uniao do Sul
17/04/2018;0.18;AM;Novo Aripuana
24/10/2017;0.08;AC;Tarauaca
17/09/2018;0.46;PA;Altamira
03/09/2020;0.44;PA;Conceiçao do Araguaia
30/09/2021;1.15;MT;Claudia
17/04/2018;0.12;AM;Novo Aripuana
03/09/2020;0.15;PA;Sao Felix do Xingu
17/09/2018;0.11;MT;Alto Boa Vista
30/09/2021;0.18;MT;Claudia
29/08/2019;0.01;MT;Colniza
03/11/2017;0.03;AC;Epitaciolandia
02/10/2022;5.1;MT;Paranaita
18/10/2016;0.19;PA;Cumaru do Norte
03/09/2020;0.32;PA;Sao Felix do Xingu
18/08/2019;0.07;PA;Sao Felix do Xingu
29/08/2019;0.17;MT;Aripuana
17/09/2018;0.12;MT;Nova Bandeirantes
30/09/2021;0.2;MT;Uniao do Sul
17/04/2018;0.51;AM;Novo Aripuana
17/04/2018;0.42;AM;Manicore
03/09/2020;0.47;PA;Abel Figueiredo
03/11/2017;0.18;AC;Epitaciolandia
03/11/2017;0.1;AC;Epitaciolandia
01/10/2020;0.08;MT;Cotriguaçu
02/10/2022;0.2;MT;Paranaita
17/09/2018;1.32;PA;Altamira
18/08/2019;2.32;PA;Altamira
18/10/2016;0.11;PA;Cumaru do Norte
29/08/2019;0.2;MT;Cotriguaçu
03/09/2020;7.93;MT;Gaucha do Norte
30/09/2021;0.07;MT;Porto dos Gauchos
03/11/2017;0.06;AC;Epitaciolandia
03/11/2017;0.11;AC;Epitaciolandia
03/11/2017;0.12;AC;Epitaciolandia
17/04/2018;0.01;AM;Manicore
26/05/2021;1.74;PA;Abel Figueiredo
17/08/2022;0.1;PA;Medicilandia
02/10/2022;0.68;MT;Itauba
29/08/2019;0.06;MT;Aripuana
03/09/2020;0.15;MT;Gaucha do Norte
17/09/2018;0.76;MT;Paranaita
17/12/2017;0.08;RO;Porto Velho
17/12/2017;0.12;RO;Candeias do Jamari
17/12/2017;0.07;RO;Candeias do Jamari
17/04/2018;0.81;AM;Novo Aripuana
15/10/2018;0.31;RO;Costa Marques
06/08/2019;0.32;RO;Cujubim
06/10/2016;0.47;AC;Rio Branco
05/08/2020;0.14;PA;Maraba
02/10/2022;4.06;MT;Itauba
12/04/2018;0.13;AC;Epitaciolandia
18/08/2019;0.3;PA;Alenquer
17/09/2018;0.15;PA;Altamira
30/09/2021;0.15;MT;Porto dos Gauchos
17/04/2018;0.52;AM;Novo Aripuana
17/04/2018;0.4;AM;Novo Aripuana
17/12/2017;0.09;RO;Candeias do Jamari
17/04/2018;0.24;AM;Novo Aripuana
01/10/2020;0.24;MT;Colniza
17/04/2018;0.47;AM;Novo Aripuana
02/10/2022;0.33;MT;Paranaita
17/04/2018;1.55;AM;Novo Aripuana
08/09/2018;0.12;PA;Novo Progresso
18/10/2016;0.11;PA;Santa Maria das Barreiras
30/09/2021;2.47;MT;Brasnorte
12/12/2017;0.05;AM;Labrea
17/12/2017;0.51;RO;Candeias do Jamari
17/12/2017;0.05;RO;Candeias do Jamari
02/10/2017;0.13;AM;Novo Aripuana
17/12/2017;0.26;RO;Porto Velho
18/08/2019;0.1;PA;Alenquer
18/10/2016;0.12;PA;Santa Maria das Barreiras
29/08/2019;0.76;MT;Aripuana
17/12/2017;0.34;RO;Guajara-Mirim
01/10/2020;0.1;MT;Colniza
02/10/2017;0.13;AM;Manicore
23/05/2018;0.16;AM;Boca do Acre
12/04/2018;0.07;AC;Epitaciolandia
02/10/2022;0.23;MT;Paranaita
27/10/2017;0.07;AC;Brasileia
28/09/2016;0.08;PA;Placas
29/08/2019;0.14;MT;Aripuana
17/09/2018;0.01;MT;Matupa
02/10/2017;0.09;AM;Novo Aripuana
02/10/2022;7.39;MT;Paranaita
18/08/2019;0.22;PA;Sao Felix do Xingu
29/08/2019;0.07;MT;Colniza
17/09/2018;0.44;MT;Novo Mundo
02/09/2021;0.08;MT;Peixoto de Azevedo
27/10/2017;0.07;AC;Brasileia
27/10/2017;0.07;AC;Brasileia
02/10/2022;0.18;MT;Paranaita
28/09/2016;0.08;PA;Placas
17/09/2018;0.08;MT;Juara
02/09/2021;0.2;MT;Peixoto de Azevedo
25/08/2017;0.1;RO;Nova Mamore
01/10/2020;0.16;MT;Apiacas
02/10/2022;0.45;MT;Paranaita
25/08/2017;0.29;RO;Nova Mamore
18/08/2019;0.08;PA;Sao Felix do Xingu
29/08/2019;1.77;MT;Aripuana
09/10/2016;1.54;MT;Juara
30/09/2021;0.34;MT;Nova Ubirata
03/09/2018;0.14;MT;Sao Felix do Araguaia
06/09/2017;0.14;MT;Juina
01/06/2018;0.06;AM;Labrea
31/08/2017;0.66;MT;Juina
23/11/2017;0.09;PA;Novo Progresso
02/10/2022;0.15;MT;Paranaita
18/08/2019;0.07;PA;Sao Felix do Xingu
03/09/2018;0.9;PA;Sao Felix do Xingu
29/08/2019;0.14;MT;Aripuana
30/09/2021;0.12;MT;Nova Ubirata
09/10/2016;1.2;MT;Santa Carmem
07/12/2017;0.08;RO;Itapua do Oeste
07/12/2017;0.11;RO;Porto Velho
07/12/2017;0.09;RO;Porto Velho
01/10/2020;0.36;MT;Porto dos Gauchos
01/10/2020;0.77;MT;Claudia
13/01/2018;0.06;AC;Xapuri
22/10/2016;0.11;RO;Vilhena
03/09/2020;0.13;AM;Ipixuna
30/09/2021;0.67;MT;Brasnorte
17/09/2018;0.26;MT;Uniao do Sul
22/01/2018;0.09;AM;Manicore
03/09/2017;0.07;RO;Machadinho D'oeste
04/03/2018;0.65;AM;Novo Aripuana
04/03/2018;0.18;AM;Novo Aripuana
04/03/2018;0.41;AM;Novo Aripuana
17/08/2022;0.08;PA;Sao Felix do Xingu
28/09/2016;0.08;PA;Aveiro
30/09/2021;0.31;MT;Nova Ubirata
17/09/2018;1.64;MT;Uniao do Sul
04/03/2018;0.49;AM;Novo Aripuana
05/11/2017;0.4;RO;Machadinho D'oeste
27/10/2017;0.11;AC;Sena Madureira
10/08/2018;0.07;RO;Sao Francisco do Guapore
02/08/2019;0.07;AC;Feijo
06/08/2019;0.07;AM;Apui
07/08/2021;0.09;PA;Goianesia do Para
05/08/2020;0.07;PA;Pacaja
02/10/2022;1.75;MT;Paranaita
30/09/2021;0.34;MT;Nova Ubirata
28/08/2017;0.08;RO;Itapua do Oeste
18/10/2017;0.09;PA;Altamira
28/08/2017;0.11;RO;Itapua do Oeste
02/10/2022;0.54;MT;Apiacas
28/08/2017;0.01;RO;Itapua do Oeste
28/09/2016;0.3;PA;Aveiro
30/09/2021;1.47;MT;Peixoto de Azevedo
28/08/2017;0.07;RO;Itapua do Oeste
14/09/2017;0.07;PA;Novo Progresso
28/08/2017;0.09;RO;Itapua do Oeste
24/05/2018;0.25;RO;Porto Velho
02/10/2022;0.34;MT;Novo Mundo
30/09/2021;0.11;AM;Novo Aripuana
28/09/2016;0.15;PA;Aveiro
29/08/2019;0.61;MT;Aripuana
09/03/2018;0.25;AC;Xapuri
23/04/2018;0.1;AC;Tarauaca
23/04/2018;0.07;AC;Cruzeiro do Sul
23/04/2018;0.09;AC;Tarauaca
02/10/2022;1.54;MT;Novo Mundo
23/04/2018;0.07;AC;Tarauaca
30/09/2021;0.56;AM;Novo Aripuana
29/08/2019;0.07;MT;Colniza
30/08/2017;0.12;PA;Jacareacanga
16/06/2018;0.24;PA;Novo Progresso
02/05/2018;0.39;PA;Novo Progresso
22/03/2018;0.22;PA;Novo Progresso
16/06/2018;0.13;PA;Novo Progresso
02/10/2022;2.39;MT;Juara
03/09/2020;0.07;AM;Atalaia do Norte
30/09/2021;0.15;MT;Porto dos Gauchos
04/09/2017;0.17;PA;Jacareacanga
01/10/2020;0.25;MT;Nova Ubirata
04/09/2017;0.11;PA;Jacareacanga
14/09/2017;0.23;PA;Novo Progresso
04/09/2017;0.13;PA;Itaituba
02/10/2022;0.19;MT;Juara
30/09/2021;0.25;AM;Novo Aripuana
29/08/2019;0.08;MT;Colniza
03/09/2020;1.31;MT;Gaucha do Norte
04/09/2017;0.1;PA;Itaituba
14/09/2017;0.2;PA;Novo Progresso
28/09/2016;0.08;PA;Placas
03/09/2020;0.62;MT;Gaucha do Norte
30/09/2021;0.44;MT;Nova Ubirata
27/05/2018;0.1;PA;Itaituba
14/09/2017;0.24;PA;Itaituba
14/09/2017;0.11;PA;Novo Progresso
02/10/2022;0.58;MT;Porto dos Gauchos
05/08/2018;0.38;PA;Altamira
30/09/2021;0.11;MT;Nova Ubirata
03/09/2020;2.59;MT;Paranatinga
14/09/2017;0.09;PA;Novo Progresso
23/11/2017;0.8;PA;Novo Progresso
20/09/2017;0.34;TO;Lagoa da Confusao
07/10/2017;1.64;PA;Novo Progresso
07/10/2017;0.54;PA;Novo Progresso
14/09/2017;0.09;PA;Novo Progresso
02/10/2022;0.13;MT;Paranaita
25/11/2017;0.1;PA;Altamira
30/09/2021;0.27;AM;Apui
21/08/2018;0.54;MT;Feliz Natal
03/09/2020;0.37;MT;Gaucha do Norte
14/09/2017;0.11;PA;Novo Progresso
04/09/2017;0.08;PA;Novo Progresso
18/10/2017;0.14;PA;Altamira
16/06/2018;0.39;PA;Novo Progresso
27/05/2018;0.54;PA;Novo Progresso
28/09/2016;0.47;PA;Placas
29/08/2019;0.28;MT;Aripuana
30/09/2021;0.32;MT;Porto dos Gauchos
25/11/2017;0.17;PA;Altamira
25/11/2017;0.89;PA;Altamira
25/11/2017;0.19;PA;Altamira
18/10/2017;0.08;PA;Altamira
18/10/2017;0.8;PA;Altamira
15/10/2018;0.12;RO;Sao Francisco do Guapore
06/10/2016;0.16;AC;Bujari
07/08/2021;0.11;PA;Pacaja
05/08/2020;0.24;PA;Rio Maria
06/08/2019;6.6;MT;Aripuana
30/09/2021;0.13;AM;Apui
28/09/2016;0.17;PA;Placas
29/08/2019;0.14;MT;Aripuana
31/08/2018;1.89;MT;Feliz Natal
13/10/2017;4.91;PA;Altamira
25/11/2017;0.28;PA;Altamira
27/05/2018;0.07;PA;Itaituba
13/10/2017;2.46;PA;Altamira
18/10/2017;0.06;PA;Altamira
17/09/2018;0.11;PA;Altamira
28/09/2016;0.33;PA;Uruara
29/08/2019;0.39;MT;Aripuana
20/03/2018;0.26;PA;Novo Progresso
14/09/2017;3.76;PA;Altamira
14/09/2017;4.42;PA;Altamira
18/10/2017;0.23;PA;Altamira
18/09/2017;0.08;PA;Altamira
02/10/2022;0.1;MT;Paranaita
30/09/2021;0.16;AM;Apui
17/09/2018;0.15;PA;Altamira
28/09/2016;0.1;PA;Uruara
29/08/2019;0.14;MT;Cotriguaçu
19/04/2018;2.95;TO;Lagoa da Confusao
20/03/2018;0.22;PA;Novo Progresso
20/03/2018;0.1;PA;Novo Progresso
01/10/2020;0.06;PA;Novo Progresso
05/06/2018;0.09;PA;Itaituba
03/05/2018;2.43;TO;Lagoa da Confusao
02/10/2022;1.16;MT;Paranaita
01/10/2020;0.29;PA;Altamira
03/05/2018;2.37;TO;Lagoa da Confusao
30/09/2021;2.9;MT;Porto dos Gauchos
01/10/2020;0.23;PA;Altamira
06/08/2017;0.07;MT;Nova Bandeirantes
01/11/2020;0.09;AM;Labrea
13/10/2017;0.18;PA;Altamira
05/06/2018;0.08;PA;Itaituba
05/06/2018;0.09;PA;Itaituba
19/04/2018;1.06;TO;Pium
02/10/2022;1.32;MT;Paranaita
14/09/2017;1.43;PA;Altamira
04/09/2020;0.13;AC;Brasileia
30/09/2021;0.11;AM;Autazes
17/09/2018;0.22;PA;Sao Felix do Xingu
29/08/2019;0.2;MT;Cotriguaçu
19/04/2018;0.42;TO;Pium
25/09/2017;1.34;TO;Lagoa da Confusao
19/04/2018;1.32;TO;Lagoa da Confusao
19/04/2018;3.68;TO;Lagoa da Confusao
19/04/2018;5.81;TO;Lagoa da Confusao
28/04/2018;0.16;PA;Itaituba
19/04/2018;5.47;TO;Lagoa da Confusao
01/10/2020;0.09;MT;Peixoto de Azevedo
02/10/2022;0.91;MT;Paranaita
19/04/2018;4.53;TO;Lagoa da Confusao
28/09/2016;0.09;PA;Uruara
29/08/2019;0.2;MT;Aripuana
17/09/2018;3.35;MT;Marcelandia
25/09/2017;0.08;TO;Lagoa da Confusao
19/04/2018;1.36;TO;Pium
27/05/2018;0.08;PA;Itaituba
19/04/2018;13.18;TO;Lagoa da Confusao
08/06/2018;0.25;PA;Altamira
28/04/2018;0.1;PA;Itaituba
19/04/2018;14.63;TO;Lagoa da Confusao
29/08/2019;0.1;MT;Aripuana
30/09/2021;1.47;MT;Porto dos Gauchos
19/04/2018;14.92;TO;Lagoa da Confusao
19/04/2018;12.04;TO;Lagoa da Confusao
28/04/2018;0.2;PA;Altamira
02/05/2018;0.8;PA;Novo Progresso
08/06/2018;0.18;PA;Altamira
01/10/2020;0.16;MT;Uniao do Sul
02/10/2022;0.15;MT;Paranaita
19/04/2018;13.46;TO;Lagoa da Confusao
30/09/2021;0.09;PA;Itaituba
29/08/2019;0.15;MT;Aripuana
28/04/2018;0.06;PA;Itaituba
22/04/2018;0.06;PA;Itaituba
02/10/2022;2.72;MT;Paranaita
22/04/2018;0.12;PA;Itaituba
28/09/2016;0.12;PA;Placas
29/08/2019;0.2;MT;Juara
17/09/2018;0.38;MT;Santa Cruz do Xingu
28/04/2018;0.41;PA;Altamira
28/04/2018;0.26;PA;Altamira
22/04/2018;0.09;PA;Itaituba
08/06/2018;0.1;PA;Altamira
01/10/2020;0.11;PA;Altamira
17/08/2022;0.09;PA;Uruara
02/10/2022;0.74;MT;Novo Mundo
01/10/2020;0.91;PA;Altamira
28/04/2018;0.05;MT;Nova Bandeirantes
30/09/2021;0.07;AM;Apui
29/08/2019;0.58;MT;Nova Maringa
22/04/2018;0.07;PA;Itaituba
08/06/2018;0.36;PA;Altamira
08/06/2018;0.31;PA;Altamira
08/06/2018;0.1;PA;Altamira
08/06/2018;0.34;PA;Altamira
06/10/2016;0.57;AC;Bujari
05/08/2020;0.11;PA;Pacaja
02/10/2022;0.35;MT;Paranaita
20/09/2017;0.63;TO;Lagoa da Confusao
29/08/2019;0.15;MT;Colniza
08/06/2018;0.16;PA;Altamira
08/06/2018;1.11;PA;Altamira
04/03/2018;0.07;PA;Itaituba
11/07/2018;0.08;AC;Rio Branco
13/10/2017;9.43;TO;Lagoa da Confusao
13/10/2017;0.78;TO;Lagoa da Confusao
25/09/2017;0.27;TO;Lagoa da Confusao
02/10/2022;0.69;MT;Paranaita
28/04/2018;0.07;PA;Itaituba
04/09/2020;0.08;AC;Sena Madureira
28/09/2016;0.28;PA;Uruara
17/09/2018;0.28;MT;Uniao do Sul
17/07/2018;0.08;PA;Aveiro
25/09/2017;0.09;TO;Lagoa da Confusao
13/10/2017;10.34;TO;Lagoa da Confusao
27/05/2018;0.17;PA;Itaituba
13/10/2017;1.99;TO;Lagoa da Confusao
02/10/2022;0.23;MT;Porto dos Gauchos
20/09/2017;0.83;TO;Lagoa da Confusao
04/09/2020;0.09;AC;Sena Madureira
30/09/2021;0.08;PA;Jacareacanga
20/09/2017;0.48;TO;Lagoa da Confusao
25/09/2017;0.42;TO;Lagoa da Confusao
02/11/2017;2.07;TO;Lagoa da Confusao
27/05/2018;0.08;PA;Itaituba
02/11/2017;0.98;TO;Lagoa da Confusao
02/11/2017;16.85;TO;Lagoa da Confusao
18/10/2017;0.45;MT;Cocalinho
02/10/2022;0.1;MT;Novo Mundo
23/09/2018;0.2;PA;Sao Felix do Xingu
30/09/2021;0.11;MT;Porto dos Gauchos
13/10/2017;1.71;TO;Lagoa da Confusao
25/09/2017;0.89;TO;Lagoa da Confusao
13/10/2017;1.15;TO;Lagoa da Confusao
13/10/2017;3.89;TO;Lagoa da Confusao
25/09/2017;1.77;TO;Lagoa da Confusao
02/10/2022;0.69;MT;Novo Mundo
25/09/2017;0.13;TO;Lagoa da Confusao
04/09/2020;0.08;AM;Boca do Acre
11/09/2018;0.24;PA;Cumaru do Norte
29/08/2019;0.09;MT;Colniza
25/09/2017;0.6;TO;Lagoa da Confusao
22/04/2018;0.07;PA;Itaituba
22/04/2018;0.09;PA;Itaituba
02/11/2017;0.42;TO;Lagoa da Confusao
02/11/2017;0.58;TO;Lagoa da Confusao
02/10/2022;0.4;MT;Novo Mundo
19/09/2017;0.11;MT;Cuiaba
04/09/2020;0.08;AC;Sena Madureira
30/09/2021;0.42;AM;Apui
28/09/2016;0.1;PA;Placas
29/08/2019;0.36;MT;Juara
02/11/2017;0.38;TO;Lagoa da Confusao
01/10/2020;0.25;PA;Juruti
19/09/2017;0.16;TO;Pium
08/07/2019;0.4;RO;Pimenta Bueno
01/10/2020;0.13;PA;Juruti
15/09/2017;0.2;MT;Cocalinho
08/07/2019;1.98;RO;Pimenta Bueno
15/09/2017;0.24;MT;Cocalinho
15/06/2019;0.48;RO;Pimenta Bueno
22/04/2018;0.3;PA;Novo Progresso
15/09/2017;0.34;MT;Cocalinho
28/09/2016;0.18;PA;Uruara
29/08/2019;0.15;MT;Cotriguaçu
30/09/2021;0.75;MT;Santa Carmem
11/09/2018;1.06;MT;Santa Cruz do Xingu
22/04/2018;3.18;PA;Novo Progresso
22/04/2018;0.75;PA;Itaituba
19/09/2017;14.98;TO;Pium
19/09/2017;0.52;MT;Cuiaba
02/10/2022;0.2;MT;Novo Mundo
19/09/2017;0.2;MT;Cuiaba
04/09/2020;0.11;AM;Boca do Acre
30/09/2021;0.09;AM;Itacoatiara
17/09/2018;0.43;PA;Altamira
28/09/2016;0.2;PA;Medicilandia
29/08/2019;2.55;MT;Juara
19/09/2017;0.24;MT;Cuiaba
01/10/2020;0.08;PA;Itaituba
19/09/2017;0.06;MT;Cuiaba
19/09/2017;0.19;MT;Cuiaba
19/09/2017;11.79;TO;Pium
19/09/2017;0.95;TO;Pium
19/09/2017;0.96;TO;Pium
15/09/2017;0.16;MT;Cocalinho
02/10/2022;38.98;MT;Paranaita
15/09/2017;0.71;MT;Cocalinho
10/10/2018;0.07;MT;Paranaita
28/09/2016;0.14;PA;Placas
15/09/2017;0.55;MT;Cocalinho
15/09/2017;0.53;MT;Cocalinho
15/03/2019;0.62;MT;Paranaita
15/09/2017;0.44;MT;Cocalinho
15/09/2017;0.38;MT;Cocalinho
15/09/2017;0.09;MT;Cocalinho
02/10/2022;0.42;MT;Novo Mundo
15/09/2017;0.63;MT;Cocalinho
28/09/2016;0.27;PA;Uruara
29/08/2019;0.1;MT;Colniza
04/08/2018;0.28;MT;Nova Bandeirantes
15/09/2017;0.6;MT;Cocalinho
15/09/2017;0.47;MT;Cocalinho
15/09/2017;0.1;MT;Cocalinho
15/09/2017;0.28;MT;Cocalinho
15/09/2017;0.37;MT;Cocalinho
15/09/2017;0.9;MT;Cocalinho
06/10/2016;0.18;AC;Porto Acre
07/08/2021;0.07;PA;Pacaja
06/08/2019;3.44;MT;Cotriguaçu
02/10/2022;0.15;MT;Novo Mundo
04/09/2020;0.07;AC;Sena Madureira
28/09/2016;0.16;PA;Uruara
04/08/2018;0.15;MT;Nova Canaa do Norte
15/09/2017;0.43;MT;Cocalinho
15/09/2017;1.03;MT;Cocalinho
15/09/2017;0.19;MT;Cocalinho
27/05/2018;0.08;PA;Itaituba
15/09/2017;1.06;MT;Cocalinho
15/09/2017;0.09;MT;Cocalinho
27/05/2018;0.49;PA;Novo Progresso
15/09/2017;1.04;MT;Cocalinho
02/10/2022;0.62;MT;Novo Mundo
15/09/2017;0.11;MT;Cocalinho
18/08/2019;2.61;PA;Altamira
17/09/2018;0.18;PA;Cumaru do Norte
28/09/2016;0.14;PA;Medicilandia
15/09/2017;0.18;MT;Cocalinho
15/09/2017;0.3;MT;Cocalinho
04/10/2018;0.15;MT;Feliz Natal
17/09/2018;9.6;MT;Feliz Natal
27/05/2018;0.08;PA;Itaituba
15/09/2017;1.82;MT;Cocalinho
15/09/2017;0.29;MT;Cocalinho
15/09/2017;0.12;MT;Cocalinho
02/10/2022;0.33;MT;Paranaita
15/09/2017;0.27;MT;Cocalinho
30/09/2021;0.07;AM;Borba
28/09/2016;0.14;PA;Medicilandia
04/08/2018;1.2;MT;Nova Canaa do Norte
15/09/2017;0.09;MT;Cocalinho
30/05/2018;0.1;PA;Itaituba
02/11/2017;2.03;TO;Pium
02/11/2017;17.82;TO;Pium
17/09/2018;0.3;MT;Feliz Natal
02/10/2022;0.64;MT;Paranaita
17/04/2018;0.24;PA;Novo Progresso
04/09/2020;0.1;AC;Brasileia
17/09/2018;0.34;PA;Altamira
28/09/2016;0.4;PA;Uruara
30/09/2021;0.07;MT;Feliz Natal
17/04/2018;0.24;PA;Novo Progresso
17/04/2018;0.44;PA;Novo Progresso
17/04/2018;1.07;PA;Novo Progresso
22/04/2018;0.14;PA;Itaituba
01/10/2020;0.08;PA;Novo Progresso
01/10/2020;0.07;PA;Altamira
30/05/2018;0.11;PA;Itaituba
28/09/2016;0.23;PA;Medicilandia
28/08/2018;0.17;MT;Nova Guarita
17/04/2018;0.73;PA;Novo Progresso
17/04/2018;1.58;PA;Novo Progresso
17/04/2018;0.11;PA;Novo Progresso
02/10/2022;0.14;MT;Paranaita
30/05/2018;0.07;PA;Itaituba
17/09/2018;0.19;MT;Alto Boa Vista
29/08/2019;0.1;MT;Colniza
30/05/2018;0.09;PA;Itaituba
15/07/2019;0.23;MT;Marcelandia
20/07/2019;1.09;MT;Marcelandia
19/12/2017;0.22;PA;Itaituba
01/10/2020;0.09;PA;Trairao
02/10/2022;0.07;MT;Novo Mundo
30/05/2018;0.11;PA;Itaituba
30/09/2021;0.07;AM;Nova Olinda do Norte
17/09/2018;0.99;PA;Altamira
18/08/2019;0.15;PA;Sao Felix do Xingu
29/08/2019;0.62;MT;Juara
01/10/2020;0.22;PA;Novo Progresso
01/10/2020;0.13;PA;Novo Progresso
02/10/2022;0.36;MT;Novo Mundo
